"id","profileName","text","date","title","rating","images"
"R1FSCF9U6QVOM2","Amazon Customer","
  Fantastic book especially for begginers. Just stick with it and it'll steer you in the right direction!Huge recommendation for anyone getting into Python or coding for the first time. Use this like a Bible, use search engines and don't give up! Nothing good in life comes easy, but this book sure does help! Danny
","Reviewed in the United Kingdom on June 30, 2020","Highly Recommended For Beginners",5,""
"RRYICA38OPHVW","MP","
  Excellent book. Starts from basic but then gives you good overall understanding of Python
","Reviewed in the United Kingdom on February 28, 2021","Well compiled",5,""
"R3FNMB6G97OP3V","Zoe Wood","
  Bought as a present as my partner could not bear to return the book to the library. He says he finds this book really useful and easy to understand.
","Reviewed in the United Kingdom on March 6, 2020","Essential reading",5,""
"RSLU1MVHIN0YU","Samuel P C Welham","
  Excellent intro to the subject for a total beginners
","Reviewed in the United Kingdom on December 30, 2019","Good book",5,""
"R2CMFW5UB742KW","Martin Yanchev","
  The book contains all the information you need to really grasp the very basics of programming. It also contains 3 really helpful projects. The code inside the book is easily readable and I didn't have any difficulties while reading it.
","Reviewed in the United Kingdom on February 12, 2021","Best think you could do is buy this book",5,""
"R2XEZEQYSCWQFM","Brian G. Mc Enery","
  This is a really great book. A great introduction to Python for all levels of previous programming experience. Examples and exercises are really thought out well, and they develop your Python skills at a steady pace. I would recommend this book for everyone.
","Reviewed in the United Kingdom on February 17, 2021","Worth the effort.",5,""
"R2PT7VOQLK35RT","Anna Zdunowska","
  happy with the purchase
","Reviewed in the United Kingdom on March 15, 2021","happy with the purchase",5,""
"R3GRTS461T1PAD","Ross Erskine","
  Great book enjoying working through it, but, after a couple of days it has already fallen apart. Poorly made.
","Reviewed in the United Kingdom on August 30, 2020","Amazing book poor quality",1,"https://images-na.ssl-images-amazon.com/images/I/71xcOYGVMGL.jpg"
"R2HCUGWNJ7AMXZ","Sabra Swinson","
  Easy lead in for beginners in programing python  - clear examplesyou must install  an equal or later version of python3.6 for the examples to work
","Reviewed in the United Kingdom on October 29, 2020","Great for beginners at Python",5,""
"RGAG97IIWOJDP","sally","
  Good
","Reviewed in the United Kingdom on December 30, 2019","Good",3,""
"RR0P6Q6JPYTWJ","Leon Hill","
  Helped me improve my skills as a python programmer! I would greatly recommend this book to anyone who is a newbie at programming.
","Reviewed in the United Kingdom on February 17, 2021","Amazing!",5,""
"R3LUOMS7RETM2","Driss","
  the best book so far for learning Python. thank you
","Reviewed in the United Kingdom on September 6, 2020","one of the best",5,""
"R2ZS58VZCJP8PA","HESAM","
  Simply superb 👌👌
","Reviewed in the United Kingdom on January 8, 2020","Simply superb 👌👌",5,""
"R2YK2XK6FC9CGP","Todor Mitov","
  The book is a nice ""after entry"" level guide. It is full of examples and well explained definitions. I recommend.
","Reviewed in the United Kingdom on August 12, 2020","Great book, and great delivery by Blackwell's",5,""
"R32RVO22CV5W73","tanya lawton","
  Fantastic book
","Reviewed in the United Kingdom on March 8, 2021","Very pleased",5,""
"R26N65E1MCDUW9","Reader","
  Earlier I gave the 4 Star but after reading to the deep of this book.... I found UNEXCEPTABLE SYNTAX error  in Chapter 9 that describing the important topic CLASSES! So most of the chapter 9 are full of mistake and unable to run the code! Very very frustrating. Amazon and the writer of this book should give us the answer for this.
","Reviewed in Canada on October 30, 2020","I reversed my REVIEW 4 Star to 2 Star!",2,""
"R2UYEF3V581KPJ","Amazon Customer","
  great service, great book, especially for beginners
","Reviewed in the United Kingdom on June 5, 2020","great service, great book, especially for beginners",5,""
"R3GL04VKKOV3PJ","Amazon_User_From_London","
  Best python book I've read so far. This is my fourth.
","Reviewed in the United Kingdom on March 11, 2021","If you are a python beginner, this is the book for you",5,""
"RX3JOX7FLTBL6","Nikolay P.","
  Gread guide leading you step by steb. Easy to read!
","Reviewed in the United Kingdom on March 3, 2021","Great way to start learning Python",5,""
"R2L0W3SFCWDQ5N","Wale Akanni","
  Exceptional service; keep on the good work!
","Reviewed in the United Kingdom on May 23, 2020","Customer Service",5,""
"R152PYKCBIW95A","Pit Gutzmann","
  A huuuuuuge compliment to the author of this book! I have never seen such a great book when it comes to teaching programming languages. It starts with simple things like printing something onto the screen, then tells you about variables, comparisons, lists, for-loops, conditions and so on, always building up on the simple things. Each and every concept is shown in small programm snippets that are first shown as programm listing, then explained in detail, and then the output is shown. What I REALLY like about the didactics in this book is that the author also shows common errors when using the commands/methods he just showed us, how to spot those errors, how to provoke them to understand what is going on and how to correct them. He also now and then encourages the reader to think about projects he might want to do later on. I downloaded a Python editor onto my cellphone and test things as I read them. It's real fun to learn Python this way!
","Reviewed in Germany on August 26, 2019","Absolutely fantastic!",5,"https://images-na.ssl-images-amazon.com/images/I/61HGvCaj8ML.jpg"
"R1YSED667RDOFS","T.A.M","
  Well, my background in programming is “nothing” I can say it’s like an English speaker with no prior experience learning Russian. This book makes it very simple and easy for a beginner like me. I love it. It’s an excellent resource.I got stuck at some point and sent a message to Eric Matthes, he replied and explained the concept to me within 8 hours. That was some great support from the author of the book.  I recommend this book. (I had taken some online courses earlier that cost more than the book on a monthly basis without learning much).
","Reviewed in Canada on April 18, 2020","Great for beginners",5,""
"R1QPGRS3BXWGXZ","Bilal A. Hasan","
  The contents are organized into two parts: Part one goes through the language constructs, functions, classes, etc.; while part two walks one through three very different projects. If you're already familiar with object oriented programming and want to learn a new language, python in this case, then you may find this book somewhat verbose. But that just means you can skim over some or more of the text per your level of familiarity. I decided to spend some time on the last of the three projects, Web Applications: This one uses the Django framework, which is great in that you can make a professional looking site fairly easily; but it is also a bit distracting in that there's less about the python language in this project and more about the Django framework constructs. Anyhow, that's likely a subjective view. All-in-all, it is a very nice book to learn the python language, and use it a few different ways.
","Reviewed in Canada on June 13, 2019","Great tool for learning the language; good projects!",4,""
"R1MFOZRBDGVCGT","A Happy Buyer","
  Very nice book for beginners to start with python programming.
","Reviewed in India on September 28, 2019","Best for Beginners",5,"https://images-na.ssl-images-amazon.com/images/I/71c004T5RAL.jpg"
"R11TLA3H995SM7","Hollow Ground","
  I've been doing some work with Python, but wanted to make sure I fully understand the basics and things one can do with Python aside from data analysis.I recommend this book for people who have never used Python before, as this book covers basics such as lists, dictionaries, if statemens, loops etc.What I particularly like is how the code is broken down each time and the author is good at explaining what it does.Some may find parts irrelevant to what they want to do with Python, as this book takes many examples from computer games and online services. Also, from my experience, there won't be any literature out there where you will find everything working first time. Some code from this book had me troubling a little, but much less than most sources.You won't be a master of Python after this book, but you will have solid basics.The reason I gave 4 stars is because the binding or glueing of this book is terrible and the bookshell broke off after a few days, as other people have mentioned here.Great book!
","Reviewed in Germany on April 18, 2020","Great for newbies",4,""
"R1O6Q8Q8M4KKE6","siddharth tripathi","
  Absolutely new to programming world... hence only giving review on quality of book I received today. It's very good and its 2nd edition which I wanted and initial few pages read told me its examples are for python version 3.6 and above while few classics are carried forward from ver 2 as well which still works.... so far so good...will revise my rating and comments after 2 months to give better idea to new programmers like me.
","Reviewed in India on September 28, 2020","Go for it... no regrets!",5,""
"R1YXEN84WAXCRV","Mohit Bee","
  Great book to learn python. Printing is great and the book was delivered on time. This is the updated version of the book.Must buy book for pythonists.
","Reviewed in India on August 20, 2019","Great python book for beginners.",5,"https://images-na.ssl-images-amazon.com/images/I/81m1rxNDUeL.jpg"
"R2DO2RP05ME3JZ","Homer23","
  This is an absolute must  read for complete beginners, it assumes reader has no programming background and would teach everything from the basics. The best part is that there are three projects that would help you cement whatever one learns in the chapters. Easy to read with  proper explanation of technical Jargon.This book would clear your basics for sure and prepare you for reading about more advanced topics and applications using Python.
","Reviewed in India on November 29, 2020","A great book for beginners - An absolute must have !!!",5,""
"R1F5YJ3C0QHBQU","JeffB","
  I am fairly new to Python and am  about 30 % through this book.  This first part of the book deals almost entirely with the programming language.  Lots of examples of code are given and exercises to do throughout each chapter.  By and large, I am able to follow along with most of it, with a few bumps along the road when new concepts are introduced.  I haven't read in this book much about the way Python deals with files on the computer and the online code resources that are available, so am hoping that the book discusses these in subsequent chapters.  May get back to update this review later.  This book seems suitable for a older teen/adult.
","Reviewed in Canada on November 3, 2020","Good programming book",4,""
"R1EYDH5X3MQBXN","Nandu","
  The bad. The book has bad binding on his cover.  Surprised that happens. There is a disclaimer at the end. That explained about the poor services from the manufacturer.The Good. The content is great . Explained the basic very well, online resources, cheat-sheet and some exercises at the end of the chapter.
","Reviewed in Canada on August 1, 2020","Poor cover quality",3,"https://images-na.ssl-images-amazon.com/images/I/61gjT2OF-VL.jpg
https://images-na.ssl-images-amazon.com/images/I/71Qhs4P6VnL.jpg"
"R2O9QIJT3W3GNG","Gfanal","
  Les premiers chapitres sont vraiment ce qu'on attend d'une bonne initiation à un langage... puis ça se gâte un peu. L'auteur passe trop tôt à des exemples élaborés et souvent obscurs, égrenant en cours de route des explications et des éclaircissements qu'on aurait bien préféré trouver dans des chapitres spécifiques – notamment sur l'identification et la compréhension des librairies et des modules spécifiques à diverses utilisations.
","Reviewed in Canada on September 18, 2020","Bonne initiation, s'arrête trop tôt",4,""
"R3FUAPUYSW2HX1","Luis Carlos Rodríguez Pacheco","
  El contenido del libro es excelente, 5 estrellas al contenido. Sin embargo, apenas llevo una semana con el (lo recibí el 23 de noviembre) y ya se está despastando. Pésima calidad, solo esta pegada a la primer hoja del libro y por el movimiento normal de uso se va saliendo poco a poco.Excellent content in the book, one of the best Python so far. However, the quality is the WORST! the cover paste is failing with Only one week of use.
","Reviewed in Mexico on November 29, 2020","Mala calidad de libro",1,"https://images-na.ssl-images-amazon.com/images/I/7163MGyS5XL.jpg"
"R3S8LLZA13T2EW","Apo","
  C'est un excellent ouvrage pour qui veut découvrir la programmation en Python, voire la programmation tout court. L'anglais utilisé est très accessible et le style agréable. On est mis dans le bain très vite mais tous les détails sont minutieusement expliqués Ces explications pourront parfois sembler longuettes au lecteur, mais il peut aisément choisir de les passer. En revanche il est clair que quelqu'un qui a un niveau intermédiaire (ou ""pis"", confirmé) en Python n'en tirera que peu de bénéfices.Une fois les chapitres d'introduction générale passés, on met le pied à l'étrier à travers plusieurs projets très intéressants et instructifs pour le néophyte, au menu : un petit shoot'em up basique, des travaux d'exploitation de données scientifiques collectées en ligne avec des outils graphiques, conception d'un site web avec Django... Chaque projet peut être réalisé indépendamment des autres.J'avais des bases très élémentaires avant de suivre ce livre, il m'a permis de les consolider très plaisamment. je ne regrette pas mes euros investis.
","Reviewed in France on August 21, 2020","Excellent ouvrage pour commencer",5,""
"R1OYGX5RH99QE3","Frank","
  I can't think of a better book for beginners than this book. It literally take your hand and starts with small steps and takes you deep into excersizes and projects that would build on your knowledge.I even recommend this book to intermediate students.
","Reviewed in Canada on March 1, 2020","Excellent!!!!!!!",5,""
"RCX7P1CZ7Q17O","Jose Gerardo Gonzalez Jimenez","
  Hasta el momento, el contenido es muy fácil de entender. Los ejemplos también van muy básicos pero explicativos.Los capitulo de testing y de guardar a archivos son muy cortos.Como libro introductorio va muy bien.
","Reviewed in Mexico on November 28, 2019","Fácil de entender",5,""
"R2MC1940MTR9EA","Rem Kim ","
  Exactly what I wanted and perfect fit for anyone who wants to start with python! This book is not boring and has bunch of very interesting projects!!
","Reviewed in Canada on July 4, 2019","Don’t know python? Buy this!",5,""
"RLPIH4WPUI7BZ","Bekhoucha Danyl","
  En même temps que les principes de base du Python sont expliqués, l'auteur entre trop dans les détails au lieu d'y revenir plus tard. Par exemple pour le chapitre sur comment utiliser les listes, il va passer du temps pour expliquer le résultat en indentant le code dans la boucle, avant la boucle, après la boucle, pleins de fonctionalités sur les listes, on s'y perd sans même avoir encore abordé les conditions du chapitre suivant.J'ai été découragé à lire la suite, j'aurais préféré une explication des bases, réaliser tôt des projets et des explications plus avancées dans les pages suivantes. Ce livre à une bonne réputation non mérité, on trouve de meilleurs tutoriels d'initiation à Python sur YouTube et les tutoriels sur le moteur de jeu Godot en GDScript (basé sur Python) permettent d'en apprendre beaucoup tout en faisant des jeux vidéo.
","Reviewed in France on March 6, 2020","Pas très agréable à lire, entre trop dans les détails dès le début",2,""
"RPJYQP2XAQYMF","el gus:","
  Es perfecto para aquellos que buscan aprender el lenguaje, es conciso sin rodeos y bien explicado. Lo recomiendo muchisimo y no es tan caro. Al menos a mi en pesos mexicanos fueron 500 pesos. Gran inversión. Saludos.
","Reviewed in Mexico on June 22, 2020","Excelente libro",5,""
"R3N7MKULSSCOCL","Cliente Amazon","
  Per il libro in sé sarebbero 5 stelle senza ombra di dubbio, ottimo sia per chi è alle prime armi e non ha mai programmato, sia per chi arriva da altri linguaggi e vuole imparare velocemente la sintassi di Python. La qualità della copertina del libro però è pessima, la mia si è scollata dopo aver letto neppure 2 capitoli.
","Reviewed in Italy on August 21, 2020","Ottimi contenuti, pessima qualità del libro cartaceo",3,""
"R3RPYROT5EZF80","Adail Junior","
  Excelente livro. Didático e ilustrativo. O fato de ser dividido em uma parte teórica e uma parte de projetos também é excelente. Acredito que um dos melhores livros de programação que já usei nos meus 23 anos de T.I.
","Reviewed in Brazil on February 4, 2020","Excelente! Didático e ilustrativo",5,""
"R2V6IW508CNZES","Daniel Patterson","
  Turns out this is a direct copy from a website. The quality of the book, paper is poor, thin.Even though you can read 100% of this online. I wouldn't mind if the paper was better, but it wrinkles too fast and has a poor feel.I'm unsure if I recomend this. But would if nicer paper.
","Reviewed in Canada on May 24, 2020","OK book",3,""
"R1J0H22DCIAYMO","Oscar Encinas","
  El libro está muy bien escrito y no utiliza una terminología demasiado compleja ni un lenguaje muy técnico; todos los conceptos técnicos que se utilizan con frecuencia en el libro son explicados previamente.A pesar de que el libro está escrito en inglés, logré entender perfectamente la información que el autor trataba de transmitir, debido a que el libro tiene una sintaxis muy clara y fácil de seguir. Definitivamente el mejor libro de Python para principiantes que encontrarás.El contenido es excelente, pero creo que podrían mejorar el pegamento que une a las páginas de la carcasa. Recomiendo a este libro a cualquier persona que quiera adentrarse al mundo de la programación en Python, explica una gran cantidad de funciones y métodos útiles, por lo que incluso si este no es tu primer lenguaje, encontrarás información que te será de bastante utilidad.
","Reviewed in Mexico on December 23, 2020","Excelente contenido",5,""
"R3SF2SVK640MG3","kiran","
  This book is not genuine, printed in low quality papers and being market by seller.totally disappointed....Go for crash course in Coursera or similar platforms.Don't buy this.
","Reviewed in India on August 25, 2020","Product is NOT GENUINE",1,"https://images-na.ssl-images-amazon.com/images/I/71UVjAuLtcL.jpg
https://images-na.ssl-images-amazon.com/images/I/71Yh-ykx-HL.jpg
https://images-na.ssl-images-amazon.com/images/I/71bI7lHBTsL.jpg"
"RMPMYSDEOF6NW","pbeth","
  Si estás empezando a programar o quieres iniciarte en el mundo de Python, comenzar con este libro es una de las mejores opciones. El libro abarca  todos los conceptos básicos con abundantes ejemplos, donde se pueden adquirir y afianzar las bases del lenguaje, además, propone una serie de proyectos que permiten ahondar en determinadas herramientas y librerías que ofrece el lenguaje, aunque sea de manera bastante superficial, no obstante, como toma de contacto está más que bien.El libro se trabaja con mucha facilidad, está actualizado, cuenta con muchos recursos y no se necesita tener un gran dominio del inglés para leerlo.
","Reviewed in Spain on February 11, 2020","Muy recomendable",5,""
"R25W7T4022F8HB","ArunKarthik","
  Very okayish print quality. Either it’s a first copy that the seller duped me of or it should be a very bad batch from the press.Seller : AstrazencaEdit on 20/01 : After almost one full week of reading I can confirm that this is definitely a first copy. If you are okay with the contents and don’t bother about the quality, then it’s okay to go with the cheaper priced ones or else it’s better to buy it elsewhere. I feel cheated being handed a pirated copy.Have changed to 1 star predominantly due to this!
","Reviewed in Australia on January 14, 2021","Pirated copy for sure. Stay away!!",1,""
"RGOIFTT83FUQV","Manikanta","
  Nice book. Got it for 530 Rs.
","Reviewed in India on December 1, 2020","Nice book",5,""
"R2S3UQRTPZ87CD","smartiny","
  Detailed explanations and exercises has made this book an effective way to learn the particulars of Python. Beginners will love this but even though I practice a few other programming languages it made reading easy and added some details which a fast-track course might skip.
","Reviewed in Germany on November 18, 2019","Fine text for self-learning",5,""
"R2HWPC3SC2TILT","Amazon Customer","
  I tried out many video tutorials for learning Python. Youtube videos are nice, but at one stage you might be lost your motivation for learning. Now I start learning from this book, the true thing is that It's really nice, especially it takes you in the right way, guides you with some easy and tricky exercises. Also, there are three projects that have really a nice start for your own project. I recommended all of the new and freaser. School kids can also take it as a good resource. Happy cooding
","Reviewed in Germany on January 25, 2021","A good way to start Python",5,""
"RRVFXI2H3TRZM","Alejandra","
  El contenido es exelente!El libro me llegó todo doblado de la portada y otras páginas, se me hace incorrecto que estas pagando por un libro en buen estado y recibas el libro maltrado
","Reviewed in Mexico on January 5, 2021","Artículo maltratado",1,"https://images-na.ssl-images-amazon.com/images/I/B1RpiNZio-S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1hoByl-3CS.jpg"
"RHU3FLBHY2DWY","Goran","
  Good book, written in a simple and understandable language. I have some programming background so first chapters are a fairly simple, but this is book for beginners and this is good.I gave 4 stars because binding unglued somewhere around chapter 6. This is a little bit disappointing.
","Reviewed in Germany on October 2, 2019","Good book",4,""
"R3E3JPPS4W0JE9","Tejj","
  Nice book for beginners
","Reviewed in India on June 15, 2019","Good to start with",5,""
"R2ONRKTRSCL24A","Tobias","
  I have tried many times to learn Python and always struggled with the learning material. This one is the most clearly explained I have found. Very detailed and beginner friendly with material about Object Oriented Programming. Lots of exercises with various difficulty levels.
","Reviewed in Germany on May 27, 2020","The best book on Python!",5,""
"R1ZLZQ9TMI2VVU","Danilo","
  O conteúdo do livro é ótimo, não tem o que falar, me arrependi de não comprar o digital apenas.Minha avaliação diz respeito ao livro físico comprado na Amazon, não merece nem uma estrela, capa parece uma folha normal, o que encostar risca e suja.Vou colocar um papel contact pra ver se melhora essa experiência.
","Reviewed in Brazil on September 12, 2020","O livro físico não é legal; Conteúdo Excelente",3,""
"R3WXAINVCEOWT","jeffreygrospe","
  I’m a beginner programmer and this book helps me alot with my python journey. The explanation is very easy to follow.  100% will recommend this
","Reviewed in Canada on December 28, 2020","Easy to follow",5,""
"R2RA7KVI5SP3KD","Nilesh rai","
  Worth every penny for beginners. Ever thing is written in detail you don't need any video lectures after reading this book you can solve problems and write a code easily.Project are also given which you can refer.Sorry but the page quality is not great and I think it's an Xerox company of the original.
","Reviewed in India on March 7, 2021","Excellent book",4,""
"R37GB8ZR9U3SXZ","Alex","
  NO CABE DUDA QUE EL  LIBRO OFERTADO, CUMPLEN CON LAS ESPECTATIVAS DE LOS CLIENTES MAS EXIJENTES, UN SERVICIO Y ATENCIÓN SIN DUDA MUY BUENA
","Reviewed in Mexico on February 17, 2021","SIN DAÑOS  QUIZAS LE FALTA MAS ENVOLTURA",4,""
"R37H6D9SD9LKBY","Sergio Curinga","
  Affrontabile a più livelli, dal neofita al programmatore già esperto di altri linguaggi.
","Reviewed in Italy on November 10, 2020","corso python veramente efficace, con esercizi molto ben spiegati.",5,""
"R264UDCKM8QX3Y","Amazon Customer","
  Paper has low quality print or looking like a photocopy of original which disappointed me little bit at the price of Rs. 795
","Reviewed in India on March 9, 2021","Bit disappointed with this purchase.",3,"https://images-na.ssl-images-amazon.com/images/I/C1UzPJJTtIS.jpg"
"R3M482S79W4H8K","IndranilBanerjie","
  Super awesome book for beginners. A great introduction to Python's syntax and a few popular modules.
","Reviewed in India on March 12, 2021","Super for beginners",5,""
"ROKG7ZX53SK23","Snehal  Balghare","
  This book is very good for learning python when you are new to Language. This book language is very simple and understandable. In the 1st half you can find all basic programming basic like looping, list , classes etc. and in the second section you can find projects. I will recommend this book to everyone who start to learn python.
","Reviewed in Germany on February 23, 2021","Best book to learn Python",5,""
"R1TW9GLWFKX4K7","Francisco Javier Segura Saviñon","
  All basic concepts of programming and algorithms are well explained <3it has funny-professional exercises and projects that are awesome to do a basic portfolio for beginners.JUST BUY IT <3
","Reviewed in Mexico on August 11, 2019","Best Python and introduction programming ever!",5,""
"R3TCB5NVIAJT7X","Daniel","
  Calificaría con 5 estrellas, solo que llegó con una mancha roja en la parte lateral.
","Reviewed in Mexico on January 20, 2020","Casi bueno",2,""
"R294QFM0DIBIHO","Raghavendra","
  The binding came off within a week. Not expected when you pay around 2k for a book!
","Reviewed in India on October 28, 2020","Poor quality of binding used!",2,""
"RMGOBLHFNSN7Z","buyer053","
  Amazing book for beginners. Well explained and fun. At the beginning you learn code trough snippets. After it has three projects which make use of the code you learned.  Highly recommend.
","Reviewed in Germany on June 15, 2020","Great",5,""
"R2WGP50GEJFTUA","Escéptico","
  Me parece un gran libro para aprender a programar en Python. Además es muy completo e inteligible.
","Reviewed in Spain on October 11, 2020","Su claridad",5,""
"R7HIDL4NB96FO","Cliente de Amazon","
  Compre este libro para aprender las bases de Python y debo decir que es espectacular, los explicaciones son claras son ejemplos muy buenos y realmente te servirá para aprender lo básico, e incluso un poco mas.
","Reviewed in Mexico on March 4, 2021","Excelente libro para aprender Python",5,""
"R32JYPK0CRQW8V","Amazon Customer","
  To learn a programming language from a book is not an easy task except if you have an outstanding book like this. Its structure is impeccable and the concepts clearly explained. Really impressive.
","Reviewed in Italy on November 7, 2020","An excellent book",5,""
"R21O05M11NUJ7J","Gerardo Palazuelos Guerrero","
  Excelente libro de iniciación, las explicaciones son muy buenas
","Reviewed in Mexico on January 22, 2020","Excelente libro de iniciación",5,""
"R3JYHAFVR8DTBG","Applestrain","
  Mein Mann, der gerade Python lernt, findet es super, dass er sofort mit einem Spiel anfangen kann. Viel lustiger so zu lernen als linear und ohne Ziel.
","Reviewed in Germany on November 16, 2020","Gutes Buch!",5,""
"R3JUDUPHXIZ25O","Dilshad Mustafa","
  This book is literally amazing. The book I got is original and the print quality is so so good that it can't be described in words and the content quality is also great because of it's easily understandable language.
","Reviewed in India on September 17, 2020","Premium Quality, Easy Language",5,"https://images-na.ssl-images-amazon.com/images/I/71J8ZWmf2dL.jpg
https://images-na.ssl-images-amazon.com/images/I/71hosaVZLTL.jpg"
"R2U4YCE8E8UXML","Hark","
  Très bon ouvrage, complet et progressif dans la compréhension du langage.D'un bon niveau en python, je trouve tout de même des informations ou tips intéressants de-ci de-là.Acheté plus particulièrement pour la partie applicative (qui représente la moitié du livre) comme support de tp, cette édition mérite de figurer au coin du bureau.Très bon achat.
","Reviewed in France on July 11, 2019","ouvrage pratique, complet et progressif, illustré par de nombreux exemples",5,""
"R2BJSO5R5CKMOM","Uriel","
  Me encantó, es un excelente libro, la mejor parte es cuando llegas a los proyectos
","Reviewed in Mexico on June 22, 2020","Libro interesante",5,""
"R11AIQGYHC43TI","Faheem M","
  Convers a lot more details than expected, yet concise enough to not get confused. Enjoying this book.
","Reviewed in Canada on January 2, 2020","Excellent Book",5,""
"R37FCBM9I296NQ","Ernesto Guevara Gonzaga","
  Buen comienzo con python
","Reviewed in Mexico on July 8, 2019","Excelente libro",5,""
"R2IYSDKFS2DBVM","Mario González","
  El libro tiene una lectura muy facil de digerir. Muy recomenda ble para interactuar con el lenguaje. Excelente para quienes iniciamos von Python.
","Reviewed in Mexico on July 21, 2019","Excelente libro",5,""
"RYBPQ910034EC","Chicco","
  Ce lit bien et permet d'expérimenté
","Reviewed in Canada on November 15, 2020","Bon livre",5,""
"R2JR74584Q1NFZ","Rafael A.","
  Excelente libro, te da buenos fundamentos y prácticas para poder avanzar en Python, súper bien explicado
","Reviewed in Mexico on November 15, 2019","Excelente libro!",5,""
"R16SWL1GQMX59","Carlos","
  Quality of the book is not good. The cover wasn't glued properly that I had to do it on my own.Be wary when you buy and be ready to bring it back if the same happens to your order.
","Reviewed in Canada on August 13, 2020","Not up to par",1,""
"R2XFR861MXN75J","kishore","
  Quality is awesome 😎😎..Printing is crystal clear...Author written the python course with  easy understanding for beginners...Finally my experience is good with this book..
","Reviewed in India on January 25, 2021","If you want to learn from beginning it is the write choice to go with book..",5,""
"R3035OZ7MY9SPO","Bishwapratap Sah","
  It's not a original book 📕. Paper quality is very poor and all images 🖼 is not clear, images text is invisible.
","Reviewed in India on June 13, 2020","Not original book📕.",2,""
"RP2SE55QLQQ5E","Aniket","
  I like this book for not her price bt his  style of study & quality of paper are to good bt one thing that disappointing me that the  paper bending is not good so plz improve this
","Reviewed in India on November 21, 2020","Expert to beginner",5,"https://images-na.ssl-images-amazon.com/images/I/81rPnHLgpqL.jpg"
"R2UCMHVN14WX6X","Sebastián Chávez","
  Todo correcto
","Reviewed in Mexico on January 7, 2021","Bien",5,""
"R2N5D0RE96W7UC","Ravilla Muni Sandeep Kumar","
  Bidding of book is worstIt's getting worse when I was trying read with that kind bidding...Printing was superBrought it from ""A H Corp"" seller
","Reviewed in India on November 11, 2020","Worst bidding of book",2,"https://images-na.ssl-images-amazon.com/images/I/61uraUMDWBL.jpg
https://images-na.ssl-images-amazon.com/images/I/61z2gLwUjNL.jpg
https://images-na.ssl-images-amazon.com/images/I/71URFQtzggL.jpg
https://images-na.ssl-images-amazon.com/images/I/71eabm+VyyL.jpg"
"R2YA5ALPVEZXJR","Mohan Chikkegowda","
  Not as expected, the product is very poor quality 😕 and it is not worth to buy it
","Reviewed in India on January 20, 2021","Product is very poor quality and expensive",1,""
"R18DEF7I5N4OWH","LT","
  Gifted
","Reviewed in Canada on December 29, 2020","Gifted",5,""
"R2Y4VVT8GC1SZK","Rajoshik","
  Awesome
","Reviewed in India on November 3, 2019","Good book",5,""
"R14ROQD6BXU2NK","Sudoer","
  Projekte haben breite Anwendungen. Sehr schön. Besaß bereits die 1st Edition. Volle 5 Sterne wert
","Reviewed in Germany on January 25, 2020","Sehr guter Crash Course. Gut für Einsteiger wie auch Fortgeschrittene",5,""
"R162SYKNHAZO09","Auskin","
  Good. Concise.
","Reviewed in India on May 28, 2020","Concise book. Good content",4,""
"RQBR6IRWSEFKM","Ramiz","
  This is an excellent book, you should definitely buy this book if you are a beginner or a python expert. This book has multiple projects that make this book value for money
","Reviewed in India on September 20, 2020","Review after using this book for a month",5,""
"R1N5SVK8HJZBMH","Rahul Pratt","
  Very beginner friendly.I'm about to complete the basics. Also very excited to get started with projects.
","Reviewed in India on October 1, 2020","I recommend it.",4,""
"R2U3CZ3TXOBX93","sangareddy peerreddy","
  Content is really good but the Physical quality of the book is not good.
","Reviewed in India on December 17, 2020","Quality of book is not good, do not buy from this seller",2,""
"R3K6NAKYMQWIYV","Dale Robert Spencer","
  Django section confusing with poor variable name choices
","Reviewed in Canada on November 30, 2019",".",3,""
"R1F96P68FBB65X","Shade","
  Buen libro. Fantástico para aprender los temas basicos más importantes.
","Reviewed in Spain on June 17, 2020","Buen libro",5,""
"RT3LFRTSGWRSE","Sali","
  Goed boek om Python te leren. Met kleine projectjes tussendoor pas je gelijk de net opgedane kennis direct toe waardoor het beter blijft hangen. Aanrader dus.
","Reviewed in Germany on March 5, 2021","Goed boek voor Python!",4,""
"R39KJTIAHJR46I","sanjay c.","
  Book's content is very good but there is a problem in binding, when you open the book it always get closed, you have to put something to stop.
","Reviewed in India on December 3, 2020","Very good book",5,""
"R2IPFZUBLOA252","Richard Laya","
  Es un libro excelente para inicar con este lenguaje de programacion. Sin duda recomendado.
","Reviewed in Mexico on January 4, 2020","Buen libro para iniciarse",5,""
"R39AZGCKKAEHUB","Amazon Customer","
  Very detailed and clear
","Reviewed in Canada on November 20, 2019","Well presented",5,""
"R1F6YAXECAYY2U","Js","
  Je suis programmeur java (non professionnel), et je cherchais un bouquin pr comprendre python, et les bonnes pratiques, car il me semblait en consultant internet que l’esprit était différent de java.Hélas, ce bouquin est fait pour les debutants, ceux qui ne codent pas dans aucun langage. Donc il explique bcp de concepts triviaux, sans expliciter les bonnes pratiques propres à Python...
","Reviewed in France on March 28, 2020","Pas adapté pour un programmeur java",1,""
"R33GGCZO6YZSA2","Jens Grunert","
  Very good introduction to Python, got started quickly using this book. Is a very good overview of the language.
","Reviewed in Italy on November 9, 2020","Very good introduction",5,""
